  11 the	general	form	of
   1 used	this	strategy	if
   1 used	this	opportunity	to
   1 used	the	strategy	in
   1 used	in	the	cmu
   1 used	in	cmu-1	because
   1 used	in	a	context
   1 used	for	many	elements
   1 used	for	complex	tasks
   1 used	during	instruction	thus
   1 used	computational	methods	to
   1 used	by	most	web
   1 used	at	least	one
   1 used	an	approach	called
   1 used	across	many	computer
   1 used	across	applications	the
   1 used	a	strategy	or
   1 used	68	58	this
   1 used	42	66	of
   1 use	within	an	application
   1 use	with	different	computer
   1 use	was	assessed	by
   1 use	those	commands	followed
   1 use	this	strategy	and
   1 use	them	strategically	within
   1 use	them	in	goms
   1 use	the	system	more
   1 use	the	strategy	make
   1 use	the	strategy	in
   1 use	the	strategies	before
   1 use	the	strategies	are
   1 use	the	split	window
   1 use	the	rest	had
   1 use	the	extra	instruction
   1 use	the	commands	on
   1 use	the	commands	just
   1 use	the	commands	effectively
   1 use	the	9	general
   1 use	that	command	to
   1 use	tables	while	the
   1 use	such	strategies	furthermore
   1 use	online	applications	and
   1 use	of	unix	doane
   1 use	of	the	strategy
   1 use	of	the	split-window
   1 use	of	the	split
   1 use	of	the	course
   1 use	of	the	commands
   1 use	of	the	applicationspecific
   1 use	of	style	here
   1 use	of	split	window
   1 use	of	complex	computer
   1 use	of	commands	and
   1 use	of	a	wide
   1 use	of	a	table
   1 use	more	efficient	and
   1 use	it	strategically	within
   1 use	it	2	application-specific
   1 use	in	the	strategy-based
   1 use	formulas	in	the
   1 use	for	each	opportunity
   1 use	efficient	strategies	and
   1 use	efficient	and	effective
   1 use	effective	strategies	we
   1 use	could	also	be
   1 use	computer	authoring	applications
   1 use	computer	applications	this
   1 use	computer	applications	they
   1 use	computer	applications	our
   1 use	computer	applications	like
   1 use	computer	applications	for
   1 use	computer	applications	and
   1 use	complex	computer	applications
   1 use	comparable	to	the
   1 use	commands	to	view
   1 use	commands	how	to
   1 use	commands	for	example
   1 use	commands	as	described
   1 use	commands	and	many
   1 use	basic	commands	however
   1 use	basic	commands	few
   1 use	and	then	confirmed
   1 use	and	the	method
   1 use	across	applications	both
   1 use	a	strategy	therefore
   1 use	a	strategy	that
   1 use	a	strategy	as
   1 use	a	small	set
   1 use	8	strategies	2
   1 usage	profiles	especially	for
   1 us	towards	a	more
   1 us	to	organize	the
   1 us	to	organize	strategies
   1 us	to	identify	a
   1 us	to	gain	a
   1 us	to	explore	if
   1 us	that	command	knowledge
   1 us	from	making	statistical
   1 upload	their	graphics	and
   1 up	distinct	views	e
   1 up	and	down	the
   1 up	and	down	between
   1 until	then	in	the
   1 untaught	transfer	strategy	g
   1 unlike	many	user	tests
   1 unix	was	not	taught
   1 unix	msword	then	excel
   1 unix	msword	and	excel
   1 unix	history	files	and
   1 unix	doane	et	al
   1 unix	directory	populated	with
   1 university	the	main	instructor
   1 university	of	western	australia
   1 university	of	michigan	were
   1 university	of	michigan	we
   1 university	of	michigan	the
   1 university	of	michigan	frederick
   1 university	of	michigan	and
   1 university	of	colorado	and
   1 university	numerous	studies	have
   1 university	context	with	a
   1 university	cmu	this	course
   1 universities9	that	wished	to
   1 universities	the	lessons	learned
   1 universities	led	to	requests
   1 unique	to	authoring	applications
   1 unifying	framework	for	later
   1 unfortunately	there	has	been
   1 unfortunately	for	the	user
   1 underwood	1969	anderson	and
   1 understanding	of	what	to
   1 understanding	of	the	power
   1 understanding	of	the	imparted
   1 understand	the	attributes	of
   1 understand	how	to	teach
   1 undergraduate	students	who	were
   1 undergraduate	students	at	the
   1 undergraduate	education	sellars	1988
   1 under	which	some	strategies
   1 under	certain	conditions	a
   1 under	any	modification	of
   1 unambiguously	inferring	that	a
   1 unambiguous	like	inferring	that
   1 unambiguous	for	instance	even
   1 unable	to	test	strategies
   1 umich	edu/strategycourse/	for	the
   1 um-1	with	the	art
   1 um-1	was	taught	the
   1 um-1	students	had	one
   1 um-1	students	acquired	in
   1 um-1	as	discussed	in
   1 um-1	and	cmu-2	could
   1 ultimate	goal	of	making
   1 typically	used	to	teach
   1 typically	miss	opportunities	to
   1 typically	have	higher	intrinsic
   1 typically	design	their	instruction
   1 types	of	skills	2
   1 types	of	knowledge	that
   1 types	of	data	1
   1 two-step	analysis	procedure	in
   1 two-step	analysis	of	the
   1 two	universities	led	to
   1 two	sets	of	strategy
   1 two	parts	1	demonstration
   1 two	panes	so	that
   1 two	panes	it	is
   1 two	panes	and	is
   1 two	panes	a	user
   1 two	pairs	of	days
   1 two	other	universities9	that
   1 two	iterations	at	the
   1 two	information	objects	that
   1 two	important	findings	in
   1 two	groups	these	results
   1 two	groups	the	command
   1 two	groups	command	ap-specific
   1 two	groups	as	measured
   1 two	frameworks	were	used
   1 two	frameworks	and	how
   1 two	frameworks	1	a
   1 two	experiments	to	test
   1 two	equal	groups	and
   1 two	distant	pieces	of
   1 two	different	populations	the
   1 two	controlled	experiments	furthermore
   1 tutors	future	research	also
   1 tutors	and	discovery	learning
   1 tutoring	systems	e	g
   1 true	for	all	the
   1 trouble	with	the	computers
   1 treatments	and	then	balanced
   1 treatment	had	equal	numbers
   1 transferring	that	knowledge	across
   1 transferable	across	applications	looking
   1 transfer	we	performed	the
   1 transfer	transfer	has	been
   1 transfer	task	but	are
   1 transfer	strategy	g	view
   1 transfer	strategies	across	applications
   1 transfer	of	strategies	can
   1 transfer	of	strategies	and
   1 transfer	of	strategic	skill
   1 transfer	of	skills	bossock
   1 transfer	is	improved	when
   1 transfer	in	only	one
   1 transfer	has	been	difficult
   1 transfer	even	when	the
   1 transfer	did	occur	in
   1 transfer	conditions	finally	the
   1 transfer	across	applications	we
   1 transfer	across	applications	and
   1 transfer	across	applications	3
   1 training	to	use	commands
   1 training	each	group	had
   1 trained	to	teach	the
   1 traditional	course	was	spent
   1 traditional	approach	of	teaching
   1 traditional	approach	focused	on
   1 trading	off	experimental	control
   1 trade-offs	and	then	demonstrated
   1 trade	off	the	effort
   1 towards	the	user	s
   1 towards	a	more	precise
   1 total	time	spent	by
   1 total	87	students	from
   1 total	84	students	from
   1 top	pane	would	display
   1 tools	while	many	cognitive
   1 tools	strategy-based	instruction	is
   1 tools	instead	of	the
   1 took	the	same	instruction
   1 too	inefficient	to	be
   1 too	abstract	without	the
   1 too	abstract	4	4
   1 told	to	practice	the
   1 together	on	the	screen
   1 to	view	parts	of
   1 to	using	the	notion
   1 to	using	tabs	to
   1 to	users	4	3
   1 to	use	those	commands
   1 to	use	this	strategy
   1 to	use	them	strategically
   1 to	use	them	in
   1 to	use	the	system
   1 to	use	the	split
   1 to	use	the	9
   1 to	use	that	command
   1 to	use	tables	while
   1 to	use	such	strategies
   1 to	use	online	applications
   1 to	use	more	efficient
   1 to	use	it	strategically
   1 to	use	it	2
   1 to	use	formulas	in
   1 to	use	efficient	strategies
   1 to	use	efficient	and
   1 to	use	effective	and
   1 to	use	computer	authoring
   1 to	use	complex	computer
   1 to	use	commands	to
   1 to	use	commands	how
   1 to	use	commands	for
   1 to	use	commands	as
   1 to	use	commands	and
   1 to	use	a	small
   1 to	use	8	strategies
   1 to	us	that	command
   1 to	understand	how	to
   1 to	transfer	strategies	across
   1 to	those	used	in
   1 to	those	in	cmu-1
   1 to	this	analysis	we
   1 to	these	students	2
   1 to	them	and	to
   1 to	the	user	when
   1 to	the	user	it
   1 to	the	traditional	approach
   1 to	the	table	shown
   1 to	the	students	the
   1 to	the	students	for
   1 to	the	strategy	make
   1 to	the	strategy	group
   1 to	the	split	window
   1 to	the	real-world	pintrich
   1 to	the	prototype	3
   1 to	the	primary	research
   1 to	the	msword	and
   1 to	the	instructional	design
   1 to	the	general	strategy
   1 to	the	freshman	students
   1 to	the	einstellung	effect
   1 to	the	contents	of
   1 to	the	computer	was
   1 to	the	computer	students
   1 to	the	computer	given
   1 to	the	computer	by
   1 to	the	cmu-1	experiment
   1 to	the	art	students
   1 to	text	2	4
   1 to	test	whether	the
   1 to	test	the	strategy-based
   1 to	test	the	robustness
   1 to	test	the	changes
   1 to	test	strategies	in
   1 to	test	robustness	and
   1 to	test	if	this
   1 to	test	if	the
   1 to	test	and	therefore
   1 to	teaching	application-specific	strategic
   1 to	teaching	application-general	strategic
   1 to	teach	those	strategies
   1 to	teach	these	strategies
   1 to	teach	therefore	we
   1 to	teach	their	freshman
   1 to	teach	the	respective
   1 to	teach	the	course
   1 to	teach	the	above
   1 to	teach	strategies	was
   1 to	teach	strategic	knowledge
   1 to	teach	it	did
   1 to	teach	instructors	how
   1 to	teach	in	dreamweaver
   1 to	teach	general	strategies
   1 to	teach	freshman	art
   1 to	teach	efficient	and
   1 to	teach	dreamweaver	a
   1 to	teach	different	types
   1 to	teach	computer	applications
   1 to	teach	component	skills
   1 to	teach	commands	in
   1 to	teach	commands	but
   1 to	teach	commands	and
   1 to	teach	command	knowledge
   1 to	teach	application	commands
   1 to	teach	and	evaluate
   1 to	take	the	retention
   1 to	take	part	in
   1 to	take	a	maximum
   1 to	such	general	and
   1 to	students	who	were
   1 to	students	who	had
   1 to	strategy-based	instruction	however
   1 to	spontaneously	discover	and
   1 to	split	the	screen
   1 to	specific	commands	has
   1 to	social	aspects	of
   1 to	share	a	common
   1 to	set	up	distinct
   1 to	sequence	different	commands
   1 to	select	and	modify
   1 to	scroll	up	and
   1 to	scroll	through	the
   1 to	scaffold	new	instructors
   1 to	save	the	resulting
   1 to	salaries	for	teaching
   1 to	reuse	information	through
   1 to	result	in	a
   1 to	resolve	the	ambiguity
   1 to	requests	for	the
   1 to	repeatedly	scroll	up
   1 to	reduce	the	cost
   1 to	reduce	errors	in
   1 to	recognize	that	when
   1 to	recognize	such	task-related
   1 to	rapidly	acquire	the
   1 to	pursue	strategy-based	instruction
   1 to	provide	strategy-based	instruction
   1 to	provide	assistance	to
   1 to	provide	an	experimental
   1 to	provide	a	more
   1 to	provide	a	direct
   1 to	propagate	changes	to
   1 to	produce	positive	results
   1 to	probe	the	role
   1 to	poor	initial	performance
   1 to	pinpoint	three	types
   1 to	perform	this	task
   1 to	perform	the	simple
   1 to	perform	tasks	in
   1 to	perform	spreadsheet	tasks
   1 to	perform	real-world	tasks
   1 to	perform	effective	searches
   1 to	perform	common	computer
   1 to	perform	a	task
   1 to	perform	a	summative
   1 to	perform	a	small
   1 to	others	although	the
   1 to	other	universities	the
   1 to	other	approaches	to
   1 to	organize	them	because
   1 to	organize	the	general
   1 to	organize	strategies	based
   1 to	organize	nine	effective
   1 to	organize	effective	and
   1 to	organize	content	in
   1 to	observe	how	architects
   1 to	novice	users	these
   1 to	not	change	their
   1 to	nominallevel	data	for
   1 to	new	uses	of
   1 to	msword	msexcel	and
   1 to	modify	objects	that
   1 to	modify	many	columns
   1 to	modify	distant	parts
   1 to	model	the	knowledge
   1 to	make	more	users
   1 to	make	more	effective
   1 to	make	many	modifications
   1 to	maintain	the	tabular
   1 to	locate	the	strategy
   1 to	leverage	the	spacing
   1 to	learning	how	to
   1 to	learn	strategies	without
   1 to	learn	how	to
   1 to	learn	from	the
   1 to	learn	effective	and
   1 to	learn	because	real-world
   1 to	large	numbers	of
   1 to	know	how	to
   1 to	its	original	width
   1 to	investigate	how	well
   1 to	investigate	how	best
   1 to	instantiate	the	nine
   1 to	insights	of	using
   1 to	include	new	strategies
   1 to	improved	learning	by
   1 to	improve	information-seeking	behavior
   1 to	implement	them	with
   1 to	implement	and	evaluate
   1 to	implement	a	prototype
   1 to	identify	strategies	that
   1 to	identify	efficient	and
   1 to	identify	and	organize
   1 to	identify	an	approach
   1 to	identify	a	strategy
   1 to	how	experienced	teachers
   1 to	helping	us	to
   1 to	help	teach	content
   1 to	graduate	students	who
   1 to	generalize	these	methods
   1 to	generalize	bhavnani	1998
   1 to	gain	a	precise
   1 to	freshman	students	3
   1 to	focus	on	strategy-based
   1 to	fit	the	new
   1 to	fit	poorly	designed
   1 to	first	teach	how
   1 to	first	teach	general
   1 to	find	which	of
   1 to	explore	more	closely
   1 to	explore	if	1
   1 to	explore	how	to
   1 to	explore	how	the
   1 to	exploit	them	such
   1 to	explicitly	show	students
   1 to	explain	this	phenomenon
   1 to	explain	their	method
   1 to	execute	them	closer
   1 to	execute	the	command
   1 to	execute	it	2
   1 to	ensure	that	they
   1 to	enhance	retention	we
   1 to	engage	in	a
   1 to	encourage	active	processing
   1 to	enable	transfer	transfer
   1 to	enable	the	students
   1 to	efficiently	perform	a
   1 to	efficiently	and	effectively
   1 to	do	the	task
   1 to	divide	the	window
   1 to	display	information	selectively
   1 to	discuss	alternate	methods
   1 to	discuss	a	method
   1 to	different	institutions	3
   1 to	develop	teaching	guides
   1 to	develop	a	course
   1 to	detect	compared	to
   1 to	detect	characteristics	of
   1 to	detect	and	persist
   1 to	describe	how	they
   1 to	dependent	data	or
