   9 i	don	t	know
   1 which	showed	that	users
   1 which	she	was	learning
   1 which	she	called	the
   1 which	results	in	loss
   1 which	results	in	frustration
   1 which	msw	personal	was
   1 which	leaves	12	participants
   1 which	is	easy	enough
   1 which	is	at	least
   1 which	is	adapted	solely
   1 which	is	a	strong
   1 which	is	a	measure
   1 which	included	no	novice
   1 which	include	reduced	navigation
   1 which	i	find	really
   1 which	functions	appear	in
   1 which	frequently-used	upfront	2
   1 which	focuses	on	uncovering
   1 which	focuses	on	the
   1 which	facilitated	quick	access
   1 which	each	menu	condition
   1 which	cover	our	secondary
   1 which	could	diminish	their
   1 which	complement	the	quantitative
   1 which	captured	participants	feedback
   1 which	all	frequencies	are
   1 which	adaptations	occur	but
   1 whether	users	could	use
   1 whether	this	was	right
   1 whether	or	not	to
   1 whether	msword	personal	is
   1 whether	it	s	the
   1 whether	it	be	another
   1 whether	having	the	full
   1 whether	fully	automated	interface
   1 whether	a	function	was
   1 whereby	participants	perceived	ability
   1 whereby	feature-shy	participants	experienced
   1 whereas	those	who	added
   1 whereas	there	were	no
   1 where	this	is	relevant
   1 where	the	personal	interface
   1 where	statistical	significance	is
   1 where	qualitative	methods	are
   1 where	possible	we	did
   1 where	only	your	most
   1 where	level	2	is
   1 where	it	is	under
   1 where	it	automatically	creates
   1 where	is	it	where
   1 where	is	it	it
   1 where	is	it	and
   1 when	you	click	the
   1 when	we	know	from
   1 when	using	the	second
   1 when	using	msw2k	however
   1 when	to	provide	personalization
   1 when	to	enter	exploratory
   1 when	those	questionnaires	were
   1 when	they	were	informed
   1 when	they	were	added
   1 when	they	want	and
   1 when	they	switched	back
   1 when	they	returned	to
   1 when	there	were	fewer
   1 when	the	user	is
   1 when	the	user	clicked
   1 when	the	menu	expands
   1 when	the	functions	were
   1 when	the	application	is
   1 when	subjects	personalized	their
   1 when	returning	to	msw2k
   1 when	reminded	of	their
   1 when	questionnaires	were	due
   1 when	queried	in	the
   1 when	participants	were	asked
   1 when	participants	returned	to
   1 when	participants	added	an
   1 when	modifications	were	made
   1 when	irregularly	used	functions
   1 when	in	fact	if
   1 when	i	go	to
   1 when	i	d	switch
   1 when	i	d	find
   1 when	functions	were	added
   1 when	first	using	msw
   1 when	eager	took	over
   1 when	each	of	the
   1 when	asked	to	compare
   1 when	asked	if	they
   1 when	and	which	frequently-used
   1 when	an	item	is
   1 when	an	interface	is
   1 when	a	menu	is
   1 when	a	function	not
   1 wheels	were	removed	launching
   1 wheels	system	the	design
   1 wheels	interface	to	the
   1 wheels	interface	to	an
   1 wheels	effect	carroll	and
   1 whatever	what	about	learning
   1 whatever	i	like	that
   1 whatever	functions	you	use
   1 whatever	but	it	was
   1 what	to	do	and
   1 what	they	want	in
   1 what	they	have	decided
   1 what	they	had	to
   1 what	they	called	the
   1 what	the	button	actually
   1 what	makes	our	design
   1 what	it	s	going
   1 what	it	predicted	the
   1 what	is	available	and
   1 what	i	would	really
   1 what	i	want	discovering
   1 what	i	am	doing
   1 what	all	of	the
   1 what	about	learning	by
   1 what	a	waste	of
   1 weren	t	able	to
   1 were	very	successful	in
   1 were	very	strongly	disliked
   1 were	useful	flexcel	was
   1 were	used	on	25
   1 were	used	75	or
   1 were	updated	regularly	to
   1 were	unexpectedly	almost	evenly
   1 were	unenthusiastic	toward	system
   1 were	uncomfortable	with	giving
   1 were	unaware	of	the
   1 were	typically	added	while
   1 were	two	triggers	for
   1 were	two	participants	who
   1 were	two	conditions	a
   1 were	too	many	steps
   1 were	told	that	there
   1 were	told	that	a
   1 were	three	participants	who
   1 were	therefore	able	to
   1 were	then	asked	to
   1 were	system-generated	adaptation	suggestions
   1 were	surprised	when	they
   1 were	slower	than	static
   1 were	significantly	less	satisfied
   1 were	significantly	different	from
   1 were	significant	summary	the
   1 were	several	differences	between
   1 were	seven	participants	who
   1 were	sent	one	business
   1 were	sent	by	9
   1 were	selected	judgmentally	such
   1 were	satisfied	prospective	participants
   1 were	revealed	the	largest
   1 were	removed	launching	the
   1 were	relatively	few	such
   1 were	reached	but	individual
   1 were	rated	on	the
   1 were	rated	on	a
   1 were	ranked	last	for
   1 were	positive	yet	three
   1 were	only	told	that
   1 were	on	average	not
   1 were	not	told	the
   1 were	not	told	that
   1 were	not	told	how
   1 were	not	simply	customizing
   1 were	not	more	satisfied
   1 were	not	erasable	when
   1 were	not	continually	personalizing
   1 were	not	being	used
   1 were	no	substantial	differences
   1 were	no	statistically	significant
   1 were	no	differences	detected
   1 were	no	administrative	assistants
   1 were	never	investigated	in
   1 were	needed	taking	individual
   1 were	needed	as-you-go	the
   1 were	mostly	made	during
   1 were	more	than	twice
   1 were	more	satisfied	with
   1 were	more	likely	to
   1 were	mildly	negative	one
   1 were	made	regularly	this
   1 were	made	by	participants
   1 were	likely	effects	of
   1 were	liked	by	some
   1 were	less	satisfied	than
   1 were	less	in	control
   1 were	intended	to	capture
   1 were	installed	on	the
   1 were	inherent	limitations	and
   1 were	informed	at	the
   1 were	included	for	each
   1 were	in	fact	adapting
   1 were	however	a	number
   1 were	having	a	negative
   1 were	going	to	add
   1 were	given	no	information
   1 were	generally	satisfied	with
   1 were	fully	aware	of
   1 were	found	to	be
   1 were	first	run	to
   1 were	fewer	options	to
   1 were	few	questionnaires	that
   1 were	feature-shy	participants	this
   1 were	exposed	to	two
   1 were	expert	long-term	users
   1 were	due	for	questionnaires
   1 were	dominated	by	interactions
   1 were	deleted	four	to
   1 were	considered	we	included
   1 were	considered	in	the
   1 were	completed	1	2
   1 were	built	but	relatively
   1 were	broadcast	across	the
   1 were	based	on	logging
   1 were	aware	of	these
   1 were	at	most	2
   1 were	asked	to	assess
   1 were	asked	if	they
   1 were	any	significant	differences
   1 were	answered	this	is
   1 were	answered	summary	the
   1 were	analogously	very	aware
   1 were	also	adopted	frequently-used
   1 were	already	users	of
   1 were	almost	twice	as
   1 were	added	to	their
   1 were	added	to	the
   1 were	added	no	one
   1 were	added	namely	upfront
   1 were	added	namely	only
   1 were	adapting	to	their
   1 were	adapting	but	implied
   1 were	able	to	show
   1 were	able	to	achieve
   1 were	able	to	accomplish
   1 were	a	self-selected	group
   1 were	a	number	of
   1 were	1	to	understand
   1 went--how	do	you	do
   1 well-known	limitation	of	early
   1 well-documented	personality	differences	user-assisted
   1 well	yes	i	know
   1 well	they	were	very
   1 well	the	first	thing
   1 well	okay	first	of
   1 well	liked	while	there
   1 well	in	our	field
   1 well	i	have	some
   1 well	for	a	large
   1 well	enough	then	understanding
   1 well	as	urls	to
   1 well	as	the	personalizing
   1 well	as	self-reported	data
   1 well	as	did	the
   1 well	as	comparing	a
   1 weight	we	have	included
   1 weeks	they	used	msw2k
   1 weeks	the	feature-shy	were
   1 weeks	the	data	can
   1 weeks	respectively	from	the
   1 weeks	participants	were	not
   1 weeks	participants	met	with
   1 weeks	on	average	each
   1 weeks	msword	personal	was
   1 weeks	in	which	msw
   1 weeks	hypothesis	supported	partially
   1 weeks	following	the	second
   1 weeks	and	returned	to
   1 week	they	had	to
   1 week	following	the	second
   1 weed	1998	mcgrenere	and
   1 weed	1998	is	pervasive
   1 website	and	found	that
   1 web	site	while	there
   1 web	pages	were	updated
   1 web	page	was	constructed
   1 web	page	url	directly
   1 web	browsers	have	become
   1 we	would	want	to
   1 we	weren	t	able
   1 we	were	very	successful
   1 we	were	able	to
   1 we	wanted	to	understand
   1 we	turn	now	to
   1 we	thought	feature-shy	participants
   1 we	summarize	some	relevant
   1 we	strongly	believe	that
   1 we	speculate	that	this
   1 we	see	that	the
   1 we	see	that	participants
   1 we	see	that	7
   1 we	see	that	3
   1 we	saw	no	general
   1 we	return	to	this
   1 we	report	the	effect
   1 we	report	qualitative	data
   1 we	prioritized	our	two
   1 we	opted	for	a
   1 we	only	have	partial
   1 we	omit	his	data
   1 we	note	that	the
   1 we	note	that	all
   1 we	note	some	exceptions
   1 we	note	n	19
   1 we	note	here	that
   1 we	next	describe	the
   1 we	look	first	at
   1 we	know	from	the
   1 we	investigated	a	potential
   1 we	introduce	a	design
   1 we	instead	elected	to
   1 we	initialized	the	personal
   1 we	included	10	feature-keen
   1 we	include	selected	comments
   1 we	include	participants	comments
   1 we	hypothesized	about	how
   1 we	have	therefore	described
   1 we	have	reported	in
   1 we	have	included	comments
   1 we	have	already	mentioned
   1 we	had	expected	the
   1 we	found	that	having
   1 we	extracted	the	total
   1 we	expected	this	point
   1 we	expected	individual	differences
   1 we	expected	differences	in
   1 we	expect	that	similar
   1 we	expect	that	had
   1 we	examine	the	results
   1 we	evaluate	a	novel
   1 we	do	not	have
   1 we	do	not	assert
   1 we	directed	our	attention
   1 we	did	not	include
   1 we	did	not	have
   1 we	did	not	get
   1 we	did	not	do
   1 we	did	introduce	some
   1 we	did	in	fact
   1 we	did	get	qualitative
   1 we	could	rectify	the
   1 we	consider	only	those
   1 we	consider	all	20
   1 we	conducted	did	include
   1 we	conclude	with	some
   1 we	compared	most	notably
   1 we	compare	an	easy-to-use
   1 we	collected	his	interface
   1 we	chose	to	implement
   1 we	checked	whether	having
   1 we	cannot	apply	the
   1 we	can	improve	the
   1 we	called	msw	personal
   1 we	briefly	survey	adaptable
   1 we	believed	that	participants
   1 we	believed	offered	the
   1 we	believe	this	is
   1 we	believe	the	concept
   1 we	believe	that	personalization
   1 we	believe	that	it
   1 we	believe	that	conceptually
   1 we	began	by	identifying
   1 we	are	unable	to
   1 we	are	able	to
   1 we	analyzed	the	frequency
   1 we	also	wanted	to
   1 we	also	expected	the
   1 we	also	expected	that
   1 we	aggregated	across	the
   1 we	address	this	limitation
   1 we	accept	a	looser
   1 ways	such	as	by
   1 ways	for	achieving	personalization
   1 way	too	long	if
   1 way	to	use	the
   1 way	to	ensuring	the
   1 way	to	ensure	that
   1 way	to	do	this--and
   1 way	to	achieve	both
   1 way	this	can	be
   1 way	there	were	three
   1 way	that	they	would
   1 way	that	suited	their
   1 way	that	is	not
   1 way	or	another	about
   1 way	it	is	normally
   1 way	in	how	they
   1 way	i	ve	learned
   1 way	i	don	t
   1 waste	of	time	so
   1 wasn	t	willing	to
   1 wasn	t	overwhelming	i
   1 wasn	t	difficult	it
   1 wasn	t	anything	incidental
   1 was	very	good	interview
   1 was	using	a	lot
   1 was	user	testing	reported
   1 was	used	the	more
   1 was	used	on	average
   1 was	used	for	example
   1 was	used	81	of
   1 was	uninstalled	leaving	the
   1 was	unexpected	however	as
   1 was	undoable	at	any
   1 was	unavailable	in	the
   1 was	unable	to	complete
   1 was	too	technology	focused
   1 was	to	use	the
   1 was	to	understand	personalization
   1 was	to	make	it
   1 was	to	avoid	any
   1 was	time-consuming	but	it
   1 was	this	safety	net
   1 was	there	it	was
   1 was	the	wrong	function
   1 was	the	most	popular
   1 was	that	seeing	all
   1 was	that	it	would
   1 was	that	it	was
   1 was	that	i	want
   1 was	that	all	subjects
   1 was	sufficiently	flexible	for
   1 was	sufficient	benefit	derived
   1 was	stored	in	a
   1 was	still	hopeful	that
   1 was	specifically	mentioned	that
   1 was	somewhat	cumbersome	the
   1 was	sometimes	called	user-controlled
   1 was	some	flexibility	in
   1 was	solicited	electronically	through
   1 was	so	easy	to
   1 was	sent	to	newsgroups
   1 was	seen	to	be
   1 was	run	to	test
   1 was	right	participant	10
   1 was	relatively	high	there
   1 was	reached	by	the
   1 was	ranked	first	by
   1 was	provided	to	the
   1 was	prototyped	as	a
   1 was	proposed	by	mcgrenere
   1 was	presented	as	an
   1 was	preferred	to	the
   1 was	preferred	to	msw2k
   1 was	preferred	to	adaptive
   1 was	preference	for	the
   1 was	possible	we	did
   1 was	pointed	out	that
   1 was	particularly	suprising	participants
   1 was	only	used	for
   1 was	only	one	interface
   1 was	only	an	average
   1 was	one	100	gift
   1 was	on	average	31
   1 was	often	making	mistakes
   1 was	obvious	from	his
   1 was	not	the	case
   1 was	not	significant	summary
   1 was	not	significant	for
   1 was	not	satisfactory	debevc
   1 was	not	needed	for
   1 was	not	intended	or
   1 was	not	her	desired
   1 was	not	fully	representative
   1 was	not	designed	to
   1 was	not	demonstrated	participants
   1 was	not	being	triggered
   1 was	no	sampling	frame
   1 was	no	right	or
   1 was	no	performance	difference
   1 was	no	correlation	between
   1 was	no	control	group
   1 was	needed	rather	than
   1 was	motivated	by	our
   1 was	lost	due	to
   1 was	loaded	into	msword
   1 was	less	than	the
   1 was	learning	for	a
   1 was	just	you	had
   1 was	just	continually	adding
   1 was	just	bulky	interview
   1 was	involved	for	approximately
   1 was	installed	the	19
   1 was	in	prior	to
   1 was	implemented	so	that
   1 was	greater	with	msw
   1 was	generally	well	liked
   1 was	filling	in	the
   1 was	expressed	jameson	and
   1 was	exploratory	in	nature
   1 was	expected	that	true
   1 was	expected	in	terms
   1 was	evaluated	they	also
   1 was	equal	to	the
   1 was	embedded	within	the
   1 was	easy	to	figure
   1 was	easier	to	learn
   1 was	done	at	various
   1 was	dominated	by	additions
   1 was	designed	to	assess
   1 was	designed	specifically	to
   1 was	deleted	directly	after
   1 was	deemed	important	because
   1 was	convenient	and	then
   1 was	constructed	for	each
   1 was	considered	important	customizable
   1 was	considered	a	customization
   1 was	conducted	with	each
   1 was	conducted	over	10
   1 was	conducted	maybury	and
   1 was	completely	restored	to
   1 was	completed	within	2
   1 was	compared	to	other
   1 was	comparative	there	is
   1 was	chosen	instead	of
   1 was	categorized	as	none
   1 was	both	a	strong
   1 was	borderline	significant	for
   1 was	blocked	off	such
   1 was	best	and	the
   1 was	being	added	there
   1 was	available	through	msword
