  19 the	case	of
   1 when	the	sentential
   1 when	low	frequency
   1 when	equivalents	were
   1 when	a	source
   1 when	a	searcher
   1 when	a	practical
   1 whatsoever	on	retrieval
   1 what	share	of
   1 wget	s	parameter
   1 wget	program	http
   1 wft	tw	the
   1 wft	tw	notational
   1 wft	tw	/
   1 wf	is	possessed
   1 wf	df	statistics
   1 were	wrapped	in
   1 were	two	short
   1 were	two	direct
   1 were	translated	using
   1 were	translated	manually
   1 were	translated	back
   1 were	too	low
   1 were	thus	regarded
   1 were	then	run
   1 were	tested	for
   1 were	taken	from
   1 were	structured	using
   1 were	smaller	than
   1 were	slight	in
   1 were	selected	from
   1 were	selected	for
   1 were	searched	for
   1 were	saved	in
   1 were	rendered	into
   1 were	removed	from
   1 were	only	10
   1 were	not	translated
   1 were	not	found
   1 were	not	contained
   1 were	not	accepted
   1 were	much	longer
   1 were	more	than
   1 were	mined	from
   1 were	linked	to
   1 were	kept	in
   1 were	included	in
   1 were	in	base
   1 were	in	addition
   1 were	identified	on
   1 were	identified	from
   1 were	generated	using
   1 were	generated	for
   1 were	further	translated
   1 were	formulated	on
   1 were	formulated	by
   1 were	first	extracted
   1 were	english	acronyms
   1 were	downloaded	the
   1 were	downloaded	in
   1 were	downloaded	from
   1 were	described	in
   1 were	derived	from
   1 were	correctly	indicated
   1 were	constructed	from
   1 were	constructed	for
   1 were	combined	into
   1 were	combined	5
   1 were	collected	using
   1 were	below	the
   1 were	as	follows
   1 were	also	run
   1 were	accepted	as
   1 were	81	correct
   1 were	40	3
   1 well-known	technique	in
   1 well	the	number
   1 well	suited	for
   1 well	it	was
   1 well	as	nonconsecutive
   1 well	as	in
   1 well	as	english
   1 web-based	translation	method
   1 web	we	consider
   1 web	varied	depending
   1 web	using	a
   1 web	this	is
   1 web	site	represented
   1 web	site	documents
   1 web	recall	was
   1 web	r	utaclir
   1 web	pages	using
   1 web	pages	for
   1 web	mining	turned
   1 web	mining	towards
   1 web	mining	technique
   1 web	mining	stage
   1 web	mining	process
   1 web	is	416
   1 web	gives	more
   1 web	document	frequency
   1 web	document	collections
   1 web	browser	lynx
   1 web	as	the
   1 web	as	fite-trt
   1 web	and	frequency
   1 web	and	67
   1 web	and	49
   1 we	will	show
   1 we	used	trec
   1 we	used	in
   1 we	used	contain
   1 we	used	cci
   1 we	used	a
   1 we	use	the
   1 we	use	terms
   1 we	use	a
   1 we	translated	without
   1 we	therefore	expect
   1 we	studied	trt
   1 we	studied	how
   1 we	showed	that
   1 we	selected	spanish-english
   1 we	run	the
   1 we	presented	the
   1 we	present	the
   1 we	present	an
   1 we	obtain	this
   1 we	observed	that
   1 we	investigated	five
   1 we	investigate	whether
   1 we	introduce	some
   1 we	generated	automatically
   1 we	found	empirically
   1 we	first	examined
   1 we	explore	the
   1 we	expected	that
   1 we	examined	the
   1 we	examine	the
   1 we	do	in
   1 we	distinguish	between
   1 we	did	not
   1 we	devised	the
   1 we	devised	a
   1 we	developed	a
   1 we	define	the
   1 we	constructed	using
   1 we	constructed	two
   1 we	considered	the
   1 we	consider	document
   1 we	conclude	this
   1 we	computed	for
   1 we	compute	relative
   1 we	characterize	quantitatively
   1 we	can	see
   1 we	call	the
   1 we	attack	this
   1 we	applied	the
   1 we	also	run
   1 we	also	present
   1 we	also	discuss
   1 we	also	compared
   1 we	also	applied
   1 way	produces	a
   1 was	very	effective
   1 was	used	for
   1 was	used	as
   1 was	the	primary
   1 was	the	inquery
   1 was	the	focus
   1 was	tested	using
   1 was	tested	for
   1 was	tested	against
   1 was	substantial	for
   1 was	small	the
   1 was	small	it
   1 was	significantly	better
   1 was	shown	that
   1 was	set	because
   1 was	set	at
   1 was	selected	for
   1 was	run	to
   1 was	retranslated	by
   1 was	probably	due
   1 was	obtained	for
   1 was	obtained	by
   1 was	necessary	because
   1 was	modified	for
   1 was	matched	against
   1 was	lower	but
   1 was	low	the
   1 was	high	when
   1 was	gathered	manually
   1 was	fite-trt	with
   1 was	experimentally	set
   1 was	expected	that
   1 was	examined	since
   1 was	evaluated	by
   1 was	done	based
   1 was	determined	experimentally
   1 was	constructed	because
   1 was	cleaned	by
   1 was	better	for
   1 was	as	follows
   1 was	applied/modified	as
   1 was	applied	as
   1 was	a	corresponding
   1 was	95	0
   1 was	91	0
   1 was	89	98
   1 was	89	2
   1 was	2	26
   1 vines	2004	was
   1 vines	2004	both
   1 vinculante	lcs/mwl	0
   1 viii	there	were
   1 viii	presents	the
   1 viii	for	spanish-english
   1 vii	the	contribution
   1 vii	shows	that
   1 viewpoint	of	trt
   1 vi	shows	that
   1 vi	reports	the
   1 very	short	words
   1 very	often	gives
   1 very	long	queries
   1 very	large	word
   1 very	large	translation
   1 very	high	95
   1 very	effective	in
   1 very	common	for
   1 various	domains	the
   1 various	domains	into
   1 variety	of	query
   1 varied	depending	on
   1 variation	of	fuzzy
   1 variation	between	the
   1 variation	an	english
   1 variants--as	german	konstruktion
   1 variants	which	were
   1 variants	we	call
   1 variants	was	done
   1 variants	translation	recall
   1 variants	skipgrams	with
   1 variants	on	the
   1 variants	native	spanish/finnish
   1 variants	native	english
   1 variants	in	the
   1 variants	for	our
   1 variants	equivalent	term
   1 variants	are	not
   1 variants	are	etymologically
   1 variants	are	close
   1 variants	and	to
   1 variants	and	they
   1 variants	and	pronunciations
   1 variants	and	out-of-vocabulary
   1 variants	and	fite
   1 variants	and	actual
   1 variant	oov	words
   1 variant	and	native
   1 values	reflect	the
   1 values	of	from
   1 values	obtained	after
   1 values	it	can
   1 values	can	still
   1 values	are	clustered
   1 value	true	table
   1 value	the	magnitude
   1 value	that	rel-df
   1 value	of	20
   1 value	2	was
   1 v	that	for
   1 v	shows	the
   1 utilized	probabilistic	character-based
   1 utaclir	trt	r
   1 utaclir	system	and
   1 utaclir	system	an
   1 utaclir	s	spanish-english
   1 utaclir	s	output
   1 utaclir	s	morphological
   1 utaclir	s	finnish-english
   1 utaclir	runs	were
   1 utaclir	runs	and
   1 utaclir	fite-trt/web	table
   1 utaclir	fite-trt	web
   1 utaclir	fite-trt	frequency
   1 utaclir	baselines	tables
   1 utaclir	baseline	with
   1 utaclir	baseline	tables
   1 usual	notation	for
   1 using	word	co-occurrence
   1 using	web	mining
   1 using	the	transformation
   1 using	the	training
   1 using	the	rule
   1 using	the	fite
   1 using	the	confidence
   1 using	the	altavista
   1 using	test	word
   1 using	more	data
   1 using	large	word
   1 using	kielikone	s
   1 using	inquery	s
   1 using	frequency	lists
   1 using	four	sets
   1 using	fite	the
   1 using	biological	and
   1 using	any	thresholds
   1 using	an	edit
   1 using	a	wget
   1 using	a	web
   1 using	a	variety
   1 using	a	strict
   1 using	a	skipgram
   1 using	a	simple
   1 using	a	more
   1 using	a	medical
   1 using	a	larger
   1 uses	the	first
   1 useless	if	it
   1 useful	in	many
   1 used	trec	genomics
   1 used	to	capture
   1 used	to	address
   1 used	the	following
   1 used	the	coefficient
   1 used	see	section
   1 used	liberally	the
   1 used	in	trec
   1 used	in	this
   1 used	in	connection
   1 used	in	all
   1 used	for	the
   1 used	either	way
   1 used	contain	biological
   1 used	characterbased	rules
   1 used	cci	0
   1 used	by	fite
   1 used	as	the
   1 used	as	test
   1 used	as	a
   1 used	a	training
   1 use	two	pivot
   1 use	the	notations
   1 use	terms	in
   1 use	of	thresholds
   1 use	of	these
   1 use	of	the
   1 use	of	text-based
   1 use	of	dictionary
   1 use	of	2
   1 use	a	transliteration
   1 use	a	document
   1 urls	with	unique
   1 urls	were	extracted
   1 url	file	was
   1 url	file	using
   1 url	file	served
   1 untranslatable	tables	ix
   1 untranslatable	by	means
   1 university	teacher	of
   1 unique	words	contained
   1 unique	source	words
   1 unique	domain	names
   1 unigram	language	model
   1 unchanged	r	utaclir
   1 typically	used	to
   1 typically	the	function
   1 typically	are	malformed
   1 typical	frequency	pattern
   1 types	of	terms
   1 types	of	source
   1 types	of	queries
   1 types	of	cases
   1 type	rule-based	approach
   1 type	of	translation
   1 type	of	frequency
   1 tws	which	then
   1 tws	trt	s
   1 tws	t	the
   1 tws	t	table
   1 tws	t	3
   1 tws	in	t
   1 two	words	the
   1 two	types	of
   1 two	test	word
   1 two	target	language
   1 two	skipped	characters
   1 two	short	4-letter
   1 two	pivot	languages
   1 two	languages	differing
   1 two	kinds	of
   1 two	important	numerical
   1 two	highest	ranked
   1 two	finnish-english	rule
   1 two	direct	translation
   1 two	consecutive	words
   1 two	collections	the
   1 two	candidate	word
   1 two	basic	questions
   1 two	acceptable	words
   1 twi	tw	j
   1 twi	in	t
   1 twi	dft	tw
   1 twi	and	dft
   1 tw-len-ok	tw	sw
   1 tw-len-ok	the	basic
   1 tw-len-ok	gives	the
   1 tw	trt	s
   1 tw	tl	we
   1 tw	sw	true
   1 tw	sw	t
   1 tw	note	that
   1 tw	notational	convention
   1 tw	j	t
   1 tw	j	in
   1 tw	j	have
   1 tw	j	false
   1 tw	its	length
   1 tw	it	refers
   1 tw	is	within
   1 tw	hold	the
   1 tw	does	not
   1 tw	be	some
   1 tw	be	a
   1 tw	8	and
   1 tw	7	and
   1 tw	0	if
   1 tw	/	xwf
   1 turned	out	to
   1 true	table	ii
   1 true	if	dft
   1 true	if	5
   1 true	if	4
   1 trt-frank	trt	s
   1 trt-frank	if	these
   1 trt--the	string	nil
   1 trt	yields	equivalents
   1 trt	without	frequency-based
   1 trt	with	a
   1 trt	which	only
   1 trt	we	devised
   1 trt	was	89
   1 trt	using	test
   1 trt	type	rule-based
   1 trt	trt	is
   1 trt	translation	through
   1 trt	translation	program
   1 trt	translation	is
   1 trt	translation	by
   1 trt	translation	and
   1 trt	transformation	rules
   1 trt	this	restriction
   1 trt	the	test
   1 trt	the	target
   1 trt	the	results
   1 trt	the	fite
   1 trt	the	effectiveness
   1 trt	technique	may
   1 trt	technique	its
   1 trt	s	english
   1 trt	rules	are
   1 trt	rule	bases
   1 trt	r	utaclir
   1 trt	r	how
   1 trt	queries	yield
   1 trt	queries	utaclir
   1 trt	queries	are
   1 trt	queries	also
   1 trt	program	we
   1 trt	program	through
   1 trt	program	that
   1 trt	program	is
   1 trt	processes	the
   1 trt	part	of
   1 trt	only	translates
   1 trt	often	gives
   1 trt	may	give
   1 trt	may	also
   1 trt	let	wf
   1 trt	let	dft
   1 trt	let	df
   1 trt	it	refers
   1 trt	is	without
   1 trt	is	the
   1 trt	is	similar
   1 trt	is	only
   1 trt	is	intended
   1 trt	is	an
   1 trt	in	the
   1 trt	in	other
   1 trt	in	combination
   1 trt	in	cases
   1 trt	however	high
   1 trt	however	at
   1 trt	how	to
   1 trt	gives	for
   1 trt	given	a
   1 trt	german	and
   1 trt	generated	word
   1 trt	from	fuzzy
   1 trt	frequency	refers
   1 trt	for	this
   1 trt	for	the
   1 trt	for	example
   1 trt	fite-trt	is
   1 trt	fails	to
   1 trt	even	without
   1 trt	does	not
   1 trt	direct	or
   1 trt	did	not
   1 trt	dictionary-based	clir
   1 trt	candidates	the
   1 trt	but	only
   1 trt	are	shown
   1 trt	are	malformed
   1 trt	and	the
   1 trt	and	presents
   1 trt	and	obtain
   1 trt	and	equivalents
   1 trt	accidentally	gives
   1 trigrams	alone	for
   1 trigram	matching	we
   1 trigram	language	models
   1 tries	the	second
   1 tries	the	first
   1 tried	and	then
   1 trends	hold	for
   1 trec	http	//trec
   1 trec	collection	two
   1 treated	as	instances
   1 transliteration	type	of
   1 transliteration	except	that
   1 transliteration	approach	should
   1 translations	typically	are
   1 translations	per	an
   1 translations	one	after
   1 translations	of	a
   1 translations	is	assumed
   1 translations	for	a
   1 translations	achieved	through
   1 translation/matchingbased	query	was
   1 translation/matching	was	examined
   1 translation/matching	approaches	tested
   1 translation	would	give
   1 translation	where	for
   1 translation	trt	trt
   1 translation	trt	the
   1 translation	trt	does
   1 translation	towards	dictionary-like
   1 translation	to	recognize
   1 translation	through	indirect
   1 translation	through	a
   1 translation	the	result
   1 translation	the	equivalents
   1 translation	technique	its
   1 translation	technique	based
   1 translation	sets	using
   1 translation	sets	the
   1 translation	sets	indication
   1 translation	sets	corresponding
   1 translation	sets	by
   1 translation	sets	are
   1 translation	sets	and
   1 translation	set	were
   1 translation	set	the
   1 translation	set	if
   1 translation	set	contains
   1 translation	set	containing
   1 translation	set	as
   1 translation	set	a
   1 translation	routes	to
   1 translation	routes	thanks
   1 translation	routes	into
   1 translation	routes	in
   1 translation	routes	if
   1 translation	routes	for
   1 translation	resources	transformation
   1 translation	resources	ballesteros
   1 translation	reported	in
   1 translation	recall--the	proportion
   1 translation	recall	when
   1 translation	recall	we
   1 translation	recall	translation
   1 translation	recall	in
   1 translation	program	the
   1 translation	process	within
   1 translation	probabilities	of
   1 translation	probabilities	are
   1 translation	precision	the
   1 translation	precision	and
   1 translation	precision	95
   1 translation	of	spelling
   1 translation	of	oov
   1 translation	of	cross-lingual
   1 translation	mt	in
   1 translation	method	which
   1 translation	method	for
   1 translation	is	used
   1 translation	is	tried
   1 translation	is	performed
   1 translation	is	part
   1 translation	is	not
   1 translation	in	toivonen
   1 translation	improves	fite-trt
   1 translation	given	by
   1 translation	from	a
   1 translation	equivalents	the
   1 translation	equivalents	from
   1 translation	equivalents	are
   1 translation	equivalents	among
   1 translation	equivalent	of
   1 translation	equivalent	is
   1 translation	did	not
   1 translation	could	be
   1 translation	but	that
   1 translation	as	given
   1 translation	and	thereby
   1 translation	and	t
   1 translation	and	construction
   1 translation	ambiguity	table
   1 translation	ambiguity	and
   1 translation	alternatives	depends
   1 translation	against	its
   1 translation	adds	recall
   1 translation	achieved	82
   1 translating	1	a
   1 translates	lemmas	thus
   1 translated	without	using
   1 translated	using	a
   1 translated	queries	were
   1 translated	queries	we
   1 translated	manually	into
   1 translated	into	spanish
   1 translated	generally	acronyms
   1 translated	by	transformation
   1 translated	by	the
   1 translated	by	fite-trt
   1 translated	back	into
   1 translate	the	source
   1 translate	spelling	variants
   1 translate	singular	base
   1 translatable	by	means
   1 transitive	translation	through
   1 transformed	into	the
   1 transformed	and	their
   1 transformation	rules	would
   1 transformation	rules	with
   1 transformation	rules	used
   1 transformation	rules	is
   1 transformation	rules	in
   1 transformation	rules	for
   1 transformation	rules	can
   1 transformation	rules	augmented
   1 transformation	rules	ari
   1 transformation	rule	contains
   1 training	word	set
   1 training	data	section
   1 track	topic	was
   1 track	test	collection
